id,screen_name,name,location,description,url
1098739947551502337,XRValencia1,Rebel·lió o Extinció València,"Valencia, España",Davant la crisi climàtica i ecològica global i la inacció de les elits polítiques i econòmiques ens adherim a la rebel·lió no violenta internacional.,https://t.co/qcWEYZUz7q
1105407876032536576,xrzaragoza,Extinction Rebellion Zaragoza,"Zaragoza, España",Nos enfrentamos a una emergencia global sin precedentes para la humanidad: La hora de actuar es ahora ⌛️🌍 Extinction Rebellion Zaragoza infoxrzgz@gmail.com,https://t.co/gSbAmsljyv
1089855128084103168,XRBarcelona,Rebel·lió o Extinció BCN,,"Les elits econòmiques i polítiques s’estimen més el seu poder que la supervivència. Davant d’això, només ens queda Rebel·lió o Extinció! xrbarcelona@riseup.net",https://t.co/HWdl7YD0GO
1126088155550109704,xrtoledo,@XRToledo,"Tolède, Espagne",Nos sumamos a la Rebelión Internacional No Violenta contra la Extinción de especies y la Crisis Ecológica.,https://t.co/HAspz4iMzK
1104362205573722112,XRGirona,Rebel·lió o Extinció Girona,"Gérone, Catalogne",Davant la crisi climàtica i ecològica global i la inacció de les elits polítiques i econòmiques ens adherim a la rebel·lió no violenta internacional 🌍✊,https://t.co/mk3rl640Je
1121399840527847424,LleidaXr,XRLleida,,Salvar el planeta no tiene precio.,
522593098,extinctsymbol,Extinction Symbol,,This symbol represents the extinction crisis. Create it everywhere to raise awareness of the rapidly accelerating collapse of global biodiversity.,http://t.co/oXDqmb6Z2n
1107639154584764418,XRTaunton,Extinction Rebellion Taunton,,"Extinction Rebellion Taunton - We are in the 6th mass extinction, climate change is a serious threat & we face ecological breakdown - JOIN US, ALL ARE WELCOME!",
1120492272213221382,xraustin,XR ATX 🐝⏳☀️🌲🦏🐟,"Austin, TX","XR Austin TX, xraustin@protonmail.com",
1100140136480890888,ExtinctionReb10,Extinction Rebellion Oswestry & Borders,,,https://t.co/TBA1c9VvwQ
1123318916015587330,XRBradford,Extinction Rebellion Bradford & District,"Yorkshire and The Humber, Engl",XR group for the Bradford District 🌳🐋🦔🐘🦉🐝🦋🌼🐢🐧🦏🐅🐒🦡🐦🐠🌤️🦗🌍 Don't blame this sleeping Satellite (TA).,
1125070220027101184,XRCaerdydd,XRCaerdydd,"Caerdydd/Cardiff, Wales",#ExtinctionRebellion Gweithredu uniongyrchol di-drais. Cyhoeddwch #ClimateEmergency i daclo’r argyfwng hinsawdd ac ecolegol. https://t.co/ndtJ4BeRaf,https://t.co/3wMIaKCcJO
1125147925527580673,XRZimbabwe,Extinction Rebellion Zimbabwe,,,
781213634303328256,XRPurbeck,Extinction Rebellion Purbeck,"Purbeck, England","We work to transform our society into one that is compassionate, inclusive, sustainable, equitable and connected. #ExtinctionRebellion",https://t.co/YxodLBDNw5
1120592096380039169,RebellionAN,Extinction Rebellion - Arnhem/Nijmegen,,Lokale groep van de Extinction Rebellion voor Arnhem/Nijmegen | Extinction Rebellion Netherlands local chapter of Arnhem/Nijmegen,
1121850401089892353,XrArgentina,Extinction Rebellion Argentina,Argentine,"🔥 Movimiento global de desobediencia civil pacífica 🔥
🔥 Rebelión contra la Extinción 🔥

🌈 Amor & Furia 🖤 


En todas las redes: @xrargentina",https://t.co/xkCzqVGKxK
1123303373145563141,ExtinctionQTR,Extinction Rebellion Qatar,,"Regional group of Extinction Rebellion, a non-violent movement advocating for swift government action against climate change and ecological collapse 🐝🌱🌊",
1124991442328399873,XRSutton,Extinction Rebellion Sutton 🐝,"Sutton, London","Our next meetup is Tues 7/1/20 at BedZed Cafe, 24A Sandmartin Way, Hackbridge, Wallington, SM6 7DF. New Rebel welcome at 7pm, main meeting at 7:30pm.",https://t.co/l19frbM8qv
1060331362593529856,ExtinctionI,Extinction Rebellion Ireland,Ireland,"We are experiencing abrupt climate breakdown.
Join the Rebellion.
#ExtinctionRebellion",https://t.co/mk3rl640Je
1102499728678440960,BreconXr,XRBrecon,,"Extinction Rebellion group in Brecon, everyone welcome.",
1094256426334277632,XR_NHerts,Extinction Rebellion North Herts,Hertfordshire,"Local group of 'uncooperative crusties'.
We are nearly out of time! ⧖",
1120456773788479489,XR_Dresden,Extinction Rebellion Dresden,"Dresden, Sachsen","Wir organisieren den Aufstand gegen das  Aussterben #RebelForLife
dresden@extinctionrebellion.de
Pressekontakt: dresden.presse@extinctionrebellion.de",https://t.co/vM7a1BkPnX
1088383610028261378,XR_StAlbans,Extinction Rebellion St Albans,"St Albans, Herts, UK","St Albans-based branch of Extinction Rebellion who want to act now to stop climate change in its tracks. https://t.co/YdGEa8gXjj
Instagram: @xrebellionist",https://t.co/xMV9W1LQN0
1069025414025162752,OzRebellion,Extinction Rebellion Victoria,"Melbourne, Victoria","https://t.co/mN1oGh37a8

https://t.co/wPq0e5O6ua coming soon...",https://t.co/7vfOwrV9kh
1111898325316448257,XR_Godalming,Extinction Rebellion Godalming,"Godalming, England",Non-violent direct action & civil disobedience to raise awareness of the climate & ecological crisis and demand the government #actnow #RebelForLife 🌍 🌱,https://t.co/QmaQ6kDkyY
1095094894048231424,XRCaerphilly,Extinction Rebellion Caerphilly,"Caerphilly, Wales",Extinction Rebellion Caerphilly & South Wales Valley,
1093983129126268928,XR_Oxford,Extinction Rebellion Oxford,"Oxford, England",Taking on the climate & ecological crisis through non-violent direction action & civil disobedience in Oxford,https://t.co/bhbxspdUhE
1092070377327607808,AberdeenXr,Extinction Rebellion Aberdeen,"Aberdeen, Scotland",,
1100155721075867648,XRczech,Extinction Rebellion CZ,Czech Republic,🕊,https://t.co/KEN3wRxnzg
1097907503067742208,SouthEastXR,XR South East England 🌏,,"please follow for XR events info in Surrey, Berks, Bucks, Oxon, Kent, Sussex, Hants and IOW",
1115679524048461825,XRCanterbury,Extinction Rebellion Canterbury,"Canterbury, England",We are the ones we have been waiting for | Instagram & FB: xrcanterbury | Non-violent direct action in pursuit of climate action & justice #climateelection,https://t.co/CLDQbMtHka
1118244251937267713,XRLeeds,Extinction Rebellion Leeds,"Leeds, England",A call to all Leeds residents & interest groups for peaceful protest against the causes of climate change.,
1119919398905700352,xrlausanne,Extinction Rebellion Lausanne,Lausanne,Organisation de désobéissance civile non-violente en lutte contre l’effondrement écologique et le réchauffement climatique.✊🏼⏳💚,https://t.co/X8RmboCqTg
1116970792741269504,TazzyXr,XRTazzy,Tasmania,Extinnction Rebellion Coordinator Tasmania Australia,
1100340591676846082,group_xr,Extinction Rebellion Bracknell Group,"Bracknell, South East England",Non-violent direct action and civil disobedience for action on the climate & ecological crisis.,
1113835805552906240,xrmexico,Extinction Rebellion México,,Somos una Asociación No Violenta ante la Inacción que Gobiernos y Corporaciones ejercen para no combatir el cambio climático. Es tiempo que nos digan la verdad!,
1121864971183431680,XR_Rutgers,Extinction Rebellion central NJ & Rutgers U.,"New Brunswick, NJ",Twitter for #ExtinctionRebellion at Rutgers University and central New Jersey. Tweeting about confronting the climate crisis.,
2830048777,CClimateAction,Christian Climate Action,,Christian Climate Action is the Christian arm of Extinction Rebellion. We take non violent direct action to push for justice in this climate emergency.,https://t.co/S37gG4otDf
1105502811800915968,xr_richmond,XR Richmond-upon-Thames,"Richmond, London",We are in a climate and extinction emergency — join us and change the world. We meet Tuesdays at 6pm in Richmond-upon-Thames TW9 1DH.,https://t.co/3wMIaKCcJO
1120058600771207169,XRCroydon,Extinction Rebellion Croydon 🌍,"Croydon, London",Fighting government inaction on climate breakdown and ecological collapse 🐝⌛️🦋 Instagram: @xrcroydon,https://t.co/GTdhRBfkbn
1107041674235129856,XRDerby,Extinction Rebellion Derby,"Derby, England",ACT NOW - Time is running out. This is an emergency! Join us via our website:,https://t.co/LS512fdGzC
1115557436658679811,XRKonstanz,XR Konstanz,,Extinction Rebellion Konstanz,https://t.co/SvmhYIrkAo
1119727388206751746,XrLancaster,Extinction Rebellion Lancaster,,"A page for Extinction Rebellion activists based in Lancaster, UK 🇬🇧🌎 All environmentalists welcome to help spread the word to protect our planet 💚",
1098716682732879877,xrSchweiz,Extinction Rebellion Switzerland,Switzerland,Non-violent direct action & civil disobedience for action on the climate & ecological crisis,https://t.co/RyM95BW4vH
1110235577205571584,XRBanbury,Extinction Rebellion Banbury,"Banbury, England",We are Extinction Rebellion Banbury: we use nonviolent direct action & civil disobedience to challenge the status quo on the climate & ecological crisis,
1089577078553542661,xrphilly,Extinction Rebellion Philadelphia,"Philadelphia, PA",Non-violent direct action & civil disobedience for the climate & ecological crisis.,https://t.co/gINVNyDJgs
1101244563358969858,XR_Roma,XR Roma,"Roma, Lazio",Siamo in emergenza. Siamo nel mezzo della sesta estinzione di massa. Abbiamo poco tempo per agire. #rebelforlife,https://t.co/EQPOefI2SL
1075342633189421057,xriow,Extinction Rebellion Isle of Wight,,XR demands that government #ActNow on #ClimateEmergency See XRIOW on Facebook. Newsletter xriw.info@gmail.com Non-violent. No Godshill & Arreton oil drilling!,
1087403007900291075,xrBmthXchPoole,Extinction Rebellion BCP,"Bournemouth, England","Extinction Rebellion - Bournemouth, Christchurch & Poole. Peaceful & non-violent protest to draw attention to the climate crisis and ecological breakdown.",https://t.co/i1Iv8zkCYG
1101875749890523136,milano_xr,Extinction Rebellion Milano,"Milan, Lombardy",Extinction Rebellion Milano: abbiamo 12 anni x dimezzare le emissioni e salvare la biosfera: Ribelli A Vita Contro l’Estinzione! #stopecocidio #climatestrike,
1083123925834522624,XrLeicester,XRLeicester,Leicester,"Leicester local group of Extinction Rebellion
https://t.co/hwZ7p1vGxM 
https://t.co/MD7vuAzSyD",
1117164679065948161,AberystwythXr,XR Aberystwyth,,Extinction Rebellion Aberystwyth,
1119995286770810880,xrgroningen,Extinction Rebellion Groningen,"Groningue, Pays-Bas",We are facing climate breakdown with mass extinction unless we start acting NOW. Join us in our rebellion! Let us save this beautiful planet that is our home.,https://t.co/vJ3t4WSeHO
1073213954434977793,xrcolchester,XR Colchester,Colchester,"Help our local group to spread rebellion through Colchester and beyond!
Fundraiser: https://t.co/HIWLCVNRiR
Facebook: https://t.co/64SDs2Wqys",https://t.co/8cOPlPAKmd
1092913439620632576,XR_Bayreuth,Extinction Rebellion Bayreuth,"Bayreuth, Allemagne","""Real generosity toward the future lies in giving all to the present."" ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀&nbsp;&nbsp;&nbsp;&nbsp;--Albert Camus, The Rebel, 1951",https://t.co/8Xl6QF7ZxP
1112059518848921605,nelson_xr,XRNelsonNZ,"Nelson City, New Zealand",We are Extinction Rebellion Nelson New Zealand.,
1087057286948929537,xr_eugene,Extinction Rebellion Eugene,"Eugene, OR",Rousing #eugene #springfield #lanecounty #oregon for nonviolent direct action & civil disobedience on the climate & ecological crisis. Join us!,https://t.co/umwLPx2atm
1102664998411816960,XRNovaScotia,Extinction Rebellion NS 🇨🇦,,XR NS - updates & events in Nova Scotia,https://t.co/mfmAwaZasK
1108516192455745537,XRChile,Extinction Rebellion Chile,Chili,"Acción directa no-violenta y desobediencia civil, frente a la actual crisis climática y ecológica ⌛️ #ExtinctionRebellion #XRChile",
1060899689594281991,ExtinctionF,Extinction Rebellion Frome,Frome,"Local Extinction Rebellion action group in Frome, Somerset. System change not climate change!",https://t.co/rNvb0MAdYN
1096651329081167873,xrebellion_hh,Extinction Rebellion Hamburg,"Hamburg, Deutschland","Gewaltfreier ziviler Ungehorsam gegen das Aussterben. Rebellion für das Leben.
Besucht uns auch auf https://t.co/vfOqnfdIIx",https://t.co/vM7a1BkPnX
1081463353074245632,MucRebellion,Extinction Rebellion Munich,"Munich, Bavaria München","Extinction Rebellion Munich - Rebel for Life!  Send DM for info on next meeting / next #ClimateAction 
muenchen@extinctionrebellion.de",https://t.co/8RK68lDoea
1101210154748559360,XR_Ruhrgebiet,Extinction Rebellion Ruhrgebiet,"Dortmund, Germany","Gewaltfrei und respektvoll gegen #Klimakrise und #Artensterben rebellieren. Einfach, weil es notwendig ist! 💚ruhrgebiet@extinctionrebellion.de",https://t.co/d62bNjIDhJ
1103769484224065539,ExtinctionW,Extinction Rebellion SW Wales/DeOrllewin Cymru,Cymru. Wales. Pays de Galles. Gales.   Y BYD - EARTH,"Am osgoi trychineb cymdeithasol ac ecolegol? Mae'n amser gweithredu. 

Want to avoid ecological and social disaster? It’s time to act.

 🏴󠁧󠁢󠁷󠁬󠁳󠁿",https://t.co/iT0HTaAI8B
1075786112294117383,XRQUEBEC,XRQUEBEC,Canada,Political organization,https://t.co/cvYdYvhtuQ
1107977010868113410,XRIslington,XR-Islington 🌍,"Islington, London",Non-violent civil disobeyers for urgent action on #climateemergency. Islington is a local group of #extinctionrebellion ⏳🌍🔥⌛ https://t.co/pvLR1I8NLL 💥✨,https://t.co/Aow39H3QJb
1117984496781971456,LvRebellion,Extinction Rebellion LV ⧖Rebel4Life⧖,"Las Vegas, NV","Non violent direct action & civil disobedience for action on climate breakdown, and ecological collapse.",
1089221589806264320,XRShrewsbury,XRShrewsbury 🌍,"Shrewsbury, England",A different world cannot be forged by indifferent people.,https://t.co/4gMorXIrJl
1060989048834195456,ExtinctRebelsIE,Extinction Rebellion Ireland,Ireland,"The Irish government is failing its people. We need to rise for climate action, rebel against the apathy of our government, and fight for our planet's future.",https://t.co/xkjYcaK3Ht
1082869337642258432,xredmonton,extinction rebellion edmonton,Amiskwacîwâskahikan,"We demand governments TELL THE TRUTH about the ecological crisis, ACT NOW, and get BEYOND POLITICS for a JUST TRANSITION. #extinctionrebellion",https://t.co/r2fi2n1TaZ
1066668190225321986,XR_Belgium,Extinction Rebellion Belgium,Belgium,We are in a period of abrupt climate breakdown! Act now! 🌍🔥⌛,https://t.co/Fbv4HmAmUl
1104782128829612033,XR_Nuernberg,Extinction Rebellion Nürnberg,"Nuremberg, Bavière","Wer sich für das Richtige einsetzt, tut das nicht, weil er glaubt,es wird funktionieren. Er tut es,weil es das Richtige ist. Sakharov",https://t.co/Q1EAwi2CNF
1071507981592944640,XRBrighton,Extinction Rebellion Brighton (⧖),"Brighton, England",We are Extinction Rebellion Brighton: we use nonviolent direct action & civil disobedience to challenge the status quo on the climate & ecological crisis,https://t.co/YonfmqXLqW
1085079874317045760,XRHamont,Extinction Rebellion Hamilton,"Hamilton, Ontario","The Hamilton, Ontario branch of the Extinction Rebellion movement. 

If we work together we can still avert climate catastrophe. 

Join us and spread the word!",
1079794458655408128,XRHighlands,XR Highland & Islands,,We are in a period of rapid #ClimateBreakdown & #EcologicalBreakdown. Join #ExtinctionRebellion in the Highlands & Islands.,https://t.co/OSraaOca7E
1098322088887226370,XRLiverpool,Extinction Rebellion Liverpool,"Liverpool, England",We are a non-violent direct action & civil disobedience movement for the climate crisis #jointherebellion,https://t.co/DmJsSyxE3e
1059132088790716416,XR_Newbury,Extinction Rebellion Newbury ⏳🌎,"Newbury, Berkshire, England","#TheTimeIsNow to #RebelForLife
Find us here: https://t.co/oMldBmPS7D",
1064701879878217729,XRSeattle,XRSeattle,,"#ExtinctionRebellion Seattle. Facing an unprecedented global emergency as gov't has failed to protect us. To survive, it’s going to take everything we’ve got.",
1061733899590610949,XRSwindon,Extinction Rebellion Swindon,"Swindon, England",Check out instagram too. @XRswindon,https://t.co/R5w8mj7dDI
1112771488199917568,xr_kiel,Extinction Rebellion Kiel (⧖),"Kiel, Schleswig-Holstein","Gewaltfreier, ziviler Ungehorsam für die Welt, Natur u. Existenz & gegen das verantwortliche System. 💚🌍🆘 Plenum: Montags ab 17.30h (C20, Alte Mu, Kiel)",https://t.co/kMx39bIDqk
1087449681058324480,XRCardiff,@XRCardiff,Cardiff/ Caerdydd - Cymru,Cymraeg @XRCaerdydd #ExtinctionRebellion Non-violent direct action #ClimateEmergency ecological crisis 🌎🐝🔥 #XRCardiff FB https://t.co/kpDG2H3OI8,https://t.co/A65YE05ZlA
1083698227642355715,XRPortsmouth,Extinction Rebellion Portsmouth,"Portsmouth, UK","Working for a future for the Portsmouth area and beyond, with our neighbours: @ChichesterXR, @XRIoW, @XRPetersfield, @XR_Southampton, @WinchesterXR",https://t.co/qhrBll8g9N
1068496913572536321,xrfinland,Elokapina - Extinction Rebellion Finland,Suomi,Elokapina ⏳ Extinction Rebellion Finland ⏳ Kapinoimme elämän puolesta.,https://t.co/QxNtfEW59P
1081979134056775681,XRchicago,Extinction Rebellion Chicago,"Chicago, IL","We demand the truth about the climate crisis, total shutdown of emissions, a people's congress, and environmental justice.",https://t.co/WGY1gxrPs6
1102328023003607040,XRSouthwark,XR Southwark 🌳💚,"London, England","Extinction Rebellion London activists, part of the global movement for climate justice #EarthProtectors #MakeEcocideLaw https://t.co/4owe1rvIUf",https://t.co/OSraaOca7E
1093655152526012421,XRLincolnshire,Extinction Rebellion Lincolnshire ✊,"Lincoln, England",We are facing an unprecedented global emergency & the government has failed to protect us. Rise up now in non-violent direct action. Rebel for life!,https://t.co/ku8RUPBT4w
1073745959685890051,XRCalderdale,XRCalderdale,"Calderdale, W. Yorks, UK.",Extinction Rebellion Calderdale act towards system change to stop mass extinction driven by climate crisis. Mailing list/more info xrcalderdale[at]gmail[dot]com,https://t.co/YxodLBDNw5
1116879386689536001,xrebelatl,xratlanta,"Atlanta, GA",Atlanta chapter of Extinction Rebellion. Just some more climate punks aiming to cause mischief. #xrus #extinctionrebellion #rebelspring,https://t.co/O1HH2Suchn
1074207042284380161,ExtinctionNZ,XR Aotearoa NZ🦑⧖🥝,Godzone,Abrupt #ClimateBreakdown & #MassExtinction are happening. Join our rebellion using non-violent direct action in Wellington October 7: https://t.co/eMUBDza646 ✊,https://t.co/3xg5hr7a2R
1116293229287108608,XRHongKong,香港反抗滅絕 (Extinction Rebellion HK),"Hong Kong, Anthropocene",國際性的行動組織，以非暴力而直接的行動，促請政府採取行動應對氣候及生態緊急危機。🌏⏳ Int'l mvmt using non-violent direct action to urge govts to act on the climate and ecological emergency.,https://t.co/3wMIaKkBle
1061288719678889984,xrFrance,Extinction Rebellion France 🐝🌺,(⧖) Planète Terre,Mouvement international de désobéissance civile non-violente pour opérer un changement radical afin de minimiser le risque d'effondrement écologique 🐝🌺🌱🦍🐳,https://t.co/SZXuW9QXxe
1118845183574069250,XRMallorca,Extinction Rebellion Mallorca,"Palma de Mallorca, España, Gaia","Nos sumamos a la rebelión internacional no violenta que demanda VERDAD, ACCIÓN Y DEMOCRACIA REAL para enfrentar la emergencía climática y crisis ecológica",https://t.co/P8hbmrthk6
1091449950498631683,XRShef,Extinction Rebellion Sheffield,"Sheffield, England","Group aimed at promoting non-violent direct action & civil disobedience for action on the climate & ecological crisis. 

Press Contact: xrshefpress@gmail.com",https://t.co/D1qH7DuvqL
1118917087689347074,XR_Rotterdam,Extinction Rebellion Rotterdam,"Rotterdam, Pays-Bas",We are in a period of abrupt #ClimateBreakdown. Join the #ExtinctionRebellionNL:,https://t.co/hc31MXD2qg
1074339676100747265,XrItaly,Extinction Rebellion Italy,,"Questa è un'EMERGENZA: RISCHIAMO L'ESTINZIONE!
La scienza è certa! 
CRISI ECOLOGICA e cambiamento climatico.
Per questo, CI RIBELLIAMO all'inazione dei governi!",https://t.co/LDhVRA9TLa
1113865584981229568,Dallas_xr,XRDallas (⧖),"Dallas, TX","Extinction Rebellion Dallas - Why we rebel is in the Texas Constitution, Art. 12, Sec. 2. Our Authority to act is in Art. 1, Sec. 2 of the Texas Bill of Rights🐝",
1104793932666466304,XR_Macclesfield,Extinction Rebellion Macclesfield,"Macclesfield, England",Macclesfield has dangerously high illegal pollution levels recorded in several spots across the town. Are you happy living in a Toxic Town? On a Toxic Planet?,
1116467352458100736,XRLeipzig,XR Leipzig,,"E-Mail: leipzig@extinctionrebellion.de

This is the official and only twitter account of XR Leipzig.",https://t.co/NMRb4zUMpW
1078791016377769984,xrsfbay,Extinction Rebellion SF Bay Area,,Non-violent direct action to address the climate & ecological crisis: https://t.co/OSraaNUyJ4 We demand #ClimateAction. https://t.co/AkhOZjazbw,
1063835274596237312,EsXrebellion,Extinction Rebellion Spain,España,🌍⏳Nos unimos a la rebelión internacional noviolenta contra la crisis climática y el colapso ecológico. Es una #EmergenciaClimática.,https://t.co/3cqG65AXDN
1058200174353399808,ExtinctionRebel,Extinction Rebellion Ⓧ U.S.,United States,"Building a powerful movement to avert climate and ecological collapse and be part of building a just, livable world for all. #ClimateEmergency #ClimateBreakdown",https://t.co/Z2UsOSfGaB
1076567977519206400,StuttgartXr,Extinction Rebellion Stuttgart,"Stuttgart, Allemagne","Radikaler, friedlicher Ungehorsam gegen Umwelt- und Gesellschaftsprobleme.
Selbst-/Crowdfinanziert - 100% Graswurzel 🌳🌿🌾🌱☘️#BerlinBlockieren ab 7.10.",https://t.co/kerPhFSUeS
1087000062427828226,XR_Duesseldorf,Extinction Rebellion Düsseldorf,"Düsseldorf, Allemagne",,https://t.co/vM7a1BkPnX
1090892072343748608,XR_Freiburg,Extinction Rebellion Freiburg,"Fribourg-en-Brisgau, Allemagne","""Die Irreversibilität der Veränderung ökologischer Systeme in ihrer Regeneration ist, glaube ich, einfach noch nicht begriffen worden.""",https://t.co/XPimdQfAuK
1084606052597985280,CologneXr,Extinction Rebellion Cologne,Köln,Wir organisieren kreative und gewaltfreie Aktionen um auf die Klimakrise aufmerksam zu machen. De Jecke Rebelle e.V. - GoFundUs: https://t.co/AoAMgxkAjf,https://t.co/gzzoBVuZnV
1081671504088174592,XRebelDC,Extinction Rebellion Washington DC,"Washington, DC",We are in a period of abrupt #ClimateBreakdown • Join the #ExtinctionRebellion • https://t.co/tVtWzijUZ0,https://t.co/l9uInc94K4
1062026032771989505,ExtinctionR_DE,Extinction Rebellion Deutschland,Germany,"#WannWennNichtWir* #ExtinctionRebellion
Gewaltfreier ziviler Ungehorsam gegen das Aussterben",https://t.co/d62bNjIDhJ
1070266426127200257,XRBristol,Extinction Rebellion Bristol,"Bristol, England",We refuse to bequeath a dying planet to future generations by failing to act now. We act in peace. We act on behalf of life. #EverybodyNow,https://t.co/FtpQZmtemE
1066521202519416833,xr_cambridge,XR Cambridge,"Cambridge, England",🌎 We are the Cambridge branch of #ExtinctionRebellion UK. Proud conscientious protectors. 🌍 The climate-eco crisis is political.,https://t.co/MeEjuEabiA
1068984130862542848,XRboston,Extinction Rebellion MA 🐝⌛🦋,"Boston, MA","#ExtinctionRebellion of Greater Boston, MA. We demand government action on #Climatebreakdown and #EcologicalCollapse
#TellTheTruth
https://t.co/2oyBzzdD2J",https://t.co/6sq9hkomKq
1072573776129392640,ExtinctionR_SV,Extinction Rebellion Sverige,Sweden,Hoppet försvinner – dags att agera!,https://t.co/JvaSE8Ez96
1066733133930860547,XR_Southampton,Extinction Rebellion Southampton,"Southampton, England ","Taking local and national action. 

We are in a period of abrupt

 #ClimateBreakdown. 

Join the

 #ExtinctionRebellion

today!

https://t.co/mck9RHYbGp",https://t.co/Hstqof15Mj
1093864878002135040,xr_scl,XR Santiago,"Santiago, Chile.","Acción directa y desobediencia civil no-violenta, ante la actual crisis climática y ecológica ⌛️ Instagram: @xr_santiago_oficial",https://t.co/DhjpIv7ViX
1081604171076460545,XR_Quebec,Extinction Rébellion Québec 🦌,"Québec, Canada","Rebellez-vous pour la vie! Pour les demandes médiatiques, DM ou presse.xrqc@protonmail.com",https://t.co/HlXfyPLa3y
1068862257268965376,NorwichXr,XRNorwich,Norwich,https://t.co/P3ULUTe6uC https://t.co/JXyPMe0Y6L We are facing an unprecedented global emergency. Time to act. #ExtinctionRebellion #ClimateEmergency,
1099571672397434882,XRSouthAus,XRSouthAustralia,"Adelaide, South Australia","The Extinction Rebellion is a necessity. We must rise up to ensure action is taken on the climate emergency, avoiding the next mass extinction event.",https://t.co/h8iQuuFJiC
1115011321156833281,XRLambeth,Extinction Rebellion Lambeth 🐝,"Lambeth, London",Fighting inaction on the climate and ecological emergency! FB group: https://t.co/JVGBF0tC7D Events: https://t.co/K8CYG2eaKt,https://t.co/8PDZG7spAe
1066500858731552768,ExtinctRebelRI,Extinction Rebellion RI 🌱,"Rhode Island, USA",Rhode Island #extinctionrebellion💧☀️🌎 ✊🏾✊🏽,
1109922404095143937,XrLeiden,Extinction Rebellion Leiden,"Leiden, The Netherlands","The Leiden branch of @ExtinctionR 🌍⌛️
leiden@extinctionrebellion.nl
Come and meet us! 21 januari @ De Ontsporing - just walk in and have a chat with us. 19:00",https://t.co/dDiByKP6ZG
1115780879979302914,XR_Toronto,Extinction Rebellion Toronto,"Toronto, Ontario","🐝 If not you, who? 🐝 Join XR Toronto. Non-violent direct action & civil disobedience for action on the #ClimateCrisis ⌛️https://t.co/8gx6nPOrX1",https://t.co/YdavYBm4uP
1076187877384601602,ExtinctionRebe4,Extinction Rebellion Portugal,Portugal ,#ClimateBreakdown #ExtinctionRebellion #ClimateEmergency #Portugal #Ambiente #Ecologia #RebelForLife,
1112507720295301125,xrdenver,Extinction Rebellion Colorado,Multiple locations in Colorado,#Colorado chapter of #ExtinctionRebellion. Non-violent direct action & civil disobedience for action on the 6th mass extinction.,https://t.co/3ezex3sS0E
1101072867586990080,XrYouth,Extinction Rebellion Youth,,The young voice of the rebellion! We are a growing network of young people within @ExtinctionR,https://t.co/QTmr5EisLQ
1085250074161102848,XrNottingham,Extinction Rebellion Nottingham 🏹🌳🌍,"Nottingham, England","The time for denial is over, we know the truth about Climate Change, time to Rebel! Join the Nottingham Rebellion against Extinction!    info@xrnottingham.org",https://t.co/XJNjM6YqZW
1080578701341921282,XRebellionAT,Extinction Rebellion Austria,Austria,"Gewaltfreier ziviler Ungehorsam gegen die Untätigkeit der Regierungen gegenüber dem Kollaps der Natur. Wir sterben aus, oida!",https://t.co/WwEjFo3KmS
1068592667368538121,XRExeter,Extinction Rebellion Exeter,"Exeter, England",We are in a period of abrupt #ClimateBreakdown. ⌛️ Join the Exeter #ExtinctionRebellion ✊ https://t.co/OSraaOca7E,https://t.co/RLhKzYBPAu
1086664615243718656,xrwsm,Extinction Rebellion Weston-super-Mare,"South West, England",Extinction Rebellion Weston-super-Mare. Working together to peacefully force governments to take greater action on the climate & ecological emergency.,
1086312650307457024,XROttawa,Extinction Rebellion Ottawa,,"Ottawa chapter of Extinction Rebellion
Civil disobedience for action on the climate & ecological crisis: https://t.co/7CEXe53s3r @xrebelcanada",
1103300885197803521,XR_Heidelberg,Extinction Rebellion Heidelberg,"Heidelberg, Allemagne","Wir organisieren friedliche Aktionen des zivilen Ungehorsams, um Regierungen zum Handeln gegen Klimakrise und Artensterben zu zwingen.",https://t.co/vM7a1BkPnX
1103436272415264768,XRGreenwich,Extinction Rebellion Greenwich,"Greenwich, London",Be part of change & make it happen. Non-violent direct action movement in #Greenwich #ExtinctionRebellion #ClimateEmergency 🌍,
1063771418238861312,ExtinctionRDK,Extinction Rebellion Danmark,Denmark,Fredelig civil ulydighed som politisk redskab til social forandring. Vi gør oprør for livet! #ExtinctionRebellion,https://t.co/5SfAhkTZsB
1086549578030215168,ExtinctionR_NO,Extinction Rebellion Norway,"Oslo, Norvège",Opprør for livet! Med ikkevoldelige aksjoner krever vi innsats mot klimaendringer og økologisk krise. Ta kontakt for introduksjonskurs: xr-norge@protonmail.com,https://t.co/J918pBMo5Y
1084474088788295680,XR_Amsterdam,Extinction Rebellion Amsterdam,"Amsterdam, Pays-Bas",Wij zijn jou. Onze overheid doet te weinig om de ecologische en #klimaatcrisis het hoofd te bieden. Sluit je aan en kom in opstand voor het leven. #RebelforLife,https://t.co/uX7SesPnUX
1070669930679492609,XRLondon,Extinction Rebellion London,"London, England","The science is clear, we are in the sixth mass extinction of earth. #XR is people against government inaction & for systems change #ExtinctionRebellion",https://t.co/CNiQL9nejo
